player,url,type,position,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct,pfr_game_id,season
Pierre Garcon,/players/G/GarcPi00.htm,away,WR,63,88,0,0,0,0,201710080clt,2017
Marquise Goodwin,/players/G/GoodMa00.htm,away,WR,55,76,0,0,0,0,201710080clt,2017
George Kittle,/players/K/KittGe00.htm,away,TE,40,56,0,0,0,0,201710080clt,2017
Matt Breida,/players/B/BreiMa00.htm,away,RB,35,49,0,0,13,38,201710080clt,2017
Kyle Juszczyk,/players/J/JuszKy00.htm,away,FB,35,49,0,0,6,18,201710080clt,2017
Trent Taylor,/players/T/TaylTr02.htm,away,WR,35,49,0,0,4,12,201710080clt,2017
Carlos Hyde,/players/H/HydeCa00.htm,away,RB,33,46,0,0,0,0,201710080clt,2017
Garrett Celek,/players/C/CeleGa00.htm,away,TE,32,44,0,0,23,68,201710080clt,2017
Aldrick Robinson,/players/R/RobiAl00.htm,away,WR,22,31,0,0,7,21,201710080clt,2017
Raheem Mostert,/players/M/MostRa00.htm,away,RB,4,6,0,0,23,68,201710080clt,2017
Victor Bolden,/players/B/BoldVi00.htm,away,WR,3,4,0,0,16,47,201710080clt,2017
Logan Paulsen,/players/P/PaulLo00.htm,away,TE,3,4,0,0,15,44,201710080clt,2017
Jaquiski Tartt,/players/T/TartJa00.htm,away,SS,0,0,76,100,12,35,201710080clt,2017
Jimmie Ward,/players/W/WardJi01.htm,away,FS,0,0,76,100,7,21,201710080clt,2017
Dontae Johnson,/players/J/JohnDo02.htm,away,CB,0,0,72,95,15,44,201710080clt,2017
DeForest Buckner,/players/B/BuckDe00.htm,away,DT,0,0,67,88,6,18,201710080clt,2017
Solomon Thomas,/players/T/ThomSo00.htm,away,DE,0,0,66,87,6,18,201710080clt,2017
Rashard Robinson,/players/R/RobiRa00.htm,away,CB,0,0,62,82,9,26,201710080clt,2017
Ray-Ray Armstrong,/players/A/ArmsRa01.htm,away,LB,0,0,58,76,10,29,201710080clt,2017
NaVorro Bowman,/players/B/BowmNa99.htm,away,LB,0,0,58,76,0,0,201710080clt,2017
K'Waun Williams,/players/W/WillKW00.htm,away,CB,0,0,55,72,1,3,201710080clt,2017
Arik Armstead,/players/A/ArmsAr01.htm,away,DE,0,0,53,70,6,18,201710080clt,2017
Earl Mitchell,/players/M/MitcEa99.htm,away,DT,0,0,47,62,6,18,201710080clt,2017
Brock Coyle,/players/C/CoylBr00.htm,away,LB,0,0,25,33,29,85,201710080clt,2017
Eli Harold,/players/H/HaroEl00.htm,away,LB,0,0,23,30,21,62,201710080clt,2017
Aaron Lynch,/players/L/LyncAa00.htm,away,DE,0,0,22,29,0,0,201710080clt,2017
Elvis Dumervil,/players/D/DumeEl20.htm,away,DE,0,0,22,29,0,0,201710080clt,2017
Lorenzo Jerome,/players/J/JeroLo00.htm,away,FS,0,0,20,26,11,32,201710080clt,2017
D.J. Jones,/players/J/JoneD.01.htm,away,DT,0,0,16,21,6,18,201710080clt,2017
Xavier Cooper,/players/C/CoopXa00.htm,away,DT,0,0,12,16,0,0,201710080clt,2017
Ahkello Witherspoon,/players/W/WithAh00.htm,away,CB,0,0,6,8,5,15,201710080clt,2017
Elijah Lee,/players/L/LeexEl00.htm,away,LB,0,0,0,0,24,71,201710080clt,2017
Bradley Pinion,/players/P/PiniBr00.htm,away,P,0,0,0,0,18,53,201710080clt,2017
Pita Taumoepenu,/players/T/TaumPi00.htm,away,DE,0,0,0,0,16,47,201710080clt,2017
Asa Jackson,/players/J/JackAs00.htm,away,CB,0,0,0,0,13,38,201710080clt,2017
Kyle Nelson,/players/N/NelsKy00.htm,away,LS,0,0,0,0,11,32,201710080clt,2017
Garry Gilliam,/players/G/GillGa01.htm,away,T,0,0,0,0,5,15,201710080clt,2017
Robbie Gould,/players/G/gouldrob01.htm,away,K,0,0,0,0,5,15,201710080clt,2017
Zane Beadles,/players/B/BeadZa20.htm,away,G,0,0,0,0,5,15,201710080clt,2017
Brandon Brooks,/players/B/BrooBr00.htm,home,G,67,100,0,0,6,21,201710080phi,2017
Carson Wentz,/players/W/WentCa00.htm,home,QB,67,100,0,0,0,0,201710080phi,2017
Jason Kelce,/players/K/KelcJa00.htm,home,C,67,100,0,0,0,0,201710080phi,2017
Jason Peters,/players/P/PeteJa21.htm,home,T,67,100,0,0,0,0,201710080phi,2017
Zach Ertz,/players/E/ErtzZa00.htm,home,TE,57,85,0,0,8,29,201710080phi,2017
Alshon Jeffery,/players/J/JeffAl00.htm,home,WR,53,79,0,0,0,0,201710080phi,2017
Nelson Agholor,/players/A/AghoNe00.htm,home,WR,47,70,0,0,0,0,201710080phi,2017
Stefen Wisniewski,/players/W/WisnSt01.htm,home,C,42,63,0,0,6,21,201710080phi,2017
Torrey Smith,/players/S/SmitTo02.htm,home,WR,42,63,0,0,0,0,201710080phi,2017
Halapoulivaati Vaitai,/players/V/VaitHa00.htm,home,T,34,51,0,0,6,21,201710080phi,2017
Lane Johnson,/players/J/JohnLa01.htm,home,T,33,49,0,0,3,11,201710080phi,2017
Brent Celek,/players/C/CeleBr00.htm,home,TE,26,39,0,0,8,29,201710080phi,2017
LeGarrette Blount,/players/B/BlouLe00.htm,home,RB,26,39,0,0,0,0,201710080phi,2017
Chance Warmack,/players/W/WarmCh00.htm,home,G,25,37,0,0,6,21,201710080phi,2017
Corey Clement,/players/C/ClemCo00.htm,home,RB,23,34,0,0,12,43,201710080phi,2017
Kenjon Barner,/players/B/BarnKe00.htm,home,RB,17,25,0,0,10,36,201710080phi,2017
Trey Burton,/players/B/BurtTr01.htm,home,TE,16,24,0,0,20,71,201710080phi,2017
Mack Hollins,/players/H/HollMa00.htm,home,WR,14,21,0,0,20,71,201710080phi,2017
Marcus Johnson,/players/J/JohnMa07.htm,home,WR,14,21,0,0,9,32,201710080phi,2017
Malcolm Jenkins,/players/J/JenkMa99.htm,home,SS,0,0,60,100,8,29,201710080phi,2017
Rodney McLeod,/players/M/McLeRo00.htm,home,FS,0,0,60,100,1,4,201710080phi,2017
Jalen Mills,/players/M/MillJa02.htm,home,CB,0,0,58,97,2,7,201710080phi,2017
Patrick Robinson,/players/R/RobiPa99.htm,home,CB,0,0,46,77,15,54,201710080phi,2017
Timmy Jernigan,/players/J/JernTi00.htm,home,DT,0,0,46,77,2,7,201710080phi,2017
Jordan Hicks,/players/H/HickJo00.htm,home,LB,0,0,45,75,2,7,201710080phi,2017
Nigel Bradham,/players/B/BradNi00.htm,home,LB,0,0,45,75,0,0,201710080phi,2017
Brandon Graham,/players/G/GrahBr99.htm,home,DE,0,0,43,72,2,7,201710080phi,2017
Corey Graham,/players/G/GrahCo99.htm,home,FS,0,0,40,67,11,39,201710080phi,2017
Vinny Curry,/players/C/CurrVi00.htm,home,DE,0,0,34,57,2,7,201710080phi,2017
Chris Long,/players/L/LongCh99.htm,home,DE,0,0,29,48,1,4,201710080phi,2017
Mychal Kendricks,/players/K/KendMy00.htm,home,LB,0,0,28,47,6,21,201710080phi,2017
Beau Allen,/players/A/AlleBe00.htm,home,DT,0,0,27,45,7,25,201710080phi,2017
Derek Barnett,/players/B/BarnDe01.htm,home,DE,0,0,26,43,2,7,201710080phi,2017
Rasul Douglas,/players/D/DougRa00.htm,home,CB,0,0,20,33,2,7,201710080phi,2017
Justin Hamilton,/players/H/HamiJu00.htm,home,DT,0,0,18,30,0,0,201710080phi,2017
Elijah Qualls,/players/Q/QualEl00.htm,home,DT,0,0,14,23,3,11,201710080phi,2017
Najee Goode,/players/G/GoodNa00.htm,home,LB,0,0,8,13,20,71,201710080phi,2017
Kamu Grugier-Hill,/players/G/GrugKa00.htm,home,LB,0,0,7,12,20,71,201710080phi,2017
Dexter McDougle,/players/M/McDoDe00.htm,home,CB,0,0,3,5,20,71,201710080phi,2017
Steven Means,/players/M/MeanSt00.htm,home,DE,0,0,3,5,10,36,201710080phi,2017
Chris Maragos,/players/M/MaraCh99.htm,home,SS,0,0,0,0,21,75,201710080phi,2017
Jake Elliott,/players/E/ElliJa03.htm,home,K,0,0,0,0,13,46,201710080phi,2017
Rick Lovato,/players/L/LovaRi00.htm,home,LS,0,0,0,0,9,32,201710080phi,2017
Donnie Jones,/players/J/JoneDo21.htm,home,P,0,0,0,0,9,32,201710080phi,2017
Joe Walker,/players/W/WalkJo01.htm,home,LB,0,0,0,0,6,21,201710080phi,2017
Evan Boehm,/players/B/BoehEv00.htm,away,G,60,100,0,0,2,7,201710080phi,2017
Earl Watford,/players/W/WatfEa00.htm,away,G,60,100,0,0,2,7,201710080phi,2017
John Wetzel,/players/W/WetzJo00.htm,away,T,60,100,0,0,2,7,201710080phi,2017
A.Q. Shipley,/players/S/ShipA.20.htm,away,C,60,100,0,0,0,0,201710080phi,2017
Carson Palmer,/players/P/PalmCa00.htm,away,QB,60,100,0,0,0,0,201710080phi,2017
Larry Fitzgerald,/players/F/FitzLa00.htm,away,WR,57,95,0,0,0,0,201710080phi,2017
Jared Veldheer,/players/V/VeldJa20.htm,away,T,56,93,0,0,2,7,201710080phi,2017
John Brown,/players/B/BrowJo02.htm,away,WR,48,80,0,0,0,0,201710080phi,2017
Jermaine Gresham,/players/G/GresJe00.htm,away,TE,40,67,0,0,0,0,201710080phi,2017
Jaron Brown,/players/B/BrowJa03.htm,away,WR,36,60,0,0,15,54,201710080phi,2017
JJ Nelson,/players/N/NelsJJ00.htm,away,WR,32,53,0,0,0,0,201710080phi,2017
Andre Ellington,/players/E/ElliAn00.htm,away,RB,31,52,0,0,0,0,201710080phi,2017
Chris Johnson,/players/J/JohnCh04.htm,away,RB,24,40,0,0,0,0,201710080phi,2017
Troy Niklas,/players/N/NiklTr00.htm,away,TE,19,32,0,0,0,0,201710080phi,2017
Kerwynn Williams,/players/W/WillKe05.htm,away,RB,5,8,0,0,10,36,201710080phi,2017
Will Holden,/players/H/HoldWi00.htm,away,G,4,7,0,0,2,7,201710080phi,2017
Elijhaa Penny,/players/P/PennEl00.htm,away,RB,3,5,0,0,20,71,201710080phi,2017
Brittan Golden,/players/G/GoldBr00.htm,away,WR,2,3,0,0,20,71,201710080phi,2017
Ifeanyi Momah,/players/M/MomaIf00.htm,away,TE,2,3,0,0,20,71,201710080phi,2017
Ricky Seals-Jones,/players/S/SealRi00.htm,away,TE,1,2,0,0,9,32,201710080phi,2017
Patrick Peterson,/players/P/PetePa00.htm,away,CB,0,0,67,100,6,21,201710080phi,2017
Deone Bucannon,/players/B/BucaDe00.htm,away,LB,0,0,67,100,0,0,201710080phi,2017
Tyvon Branch,/players/B/BranTy99.htm,away,SS,0,0,66,99,14,50,201710080phi,2017
Tyrann Mathieu,/players/M/MathTy00.htm,away,FS,0,0,66,99,11,39,201710080phi,2017
Chandler Jones,/players/J/JoneCh03.htm,away,LB,0,0,66,99,6,21,201710080phi,2017
Justin Bethel,/players/B/BethJu00.htm,away,CB,0,0,65,97,11,39,201710080phi,2017
Karlos Dansby,/players/D/DansKa20.htm,away,LB,0,0,62,93,6,21,201710080phi,2017
Frostee Rucker,/players/R/RuckFr99.htm,away,DT,0,0,44,66,6,21,201710080phi,2017
Antoine Bethea,/players/B/BethAn20.htm,away,SS,0,0,42,63,0,0,201710080phi,2017
Josh Mauro,/players/M/MaurJo00.htm,away,DT,0,0,33,49,14,50,201710080phi,2017
Haason Reddick,/players/R/ReddHa00.htm,away,LB,0,0,31,46,7,25,201710080phi,2017
Corey Peters,/players/P/PeteCo00.htm,away,DT,0,0,31,46,6,21,201710080phi,2017
Rodney Gunter,/players/G/GuntRo00.htm,away,DT,0,0,26,39,8,29,201710080phi,2017
Xavier Williams,/players/W/WillXa00.htm,away,DT,0,0,26,39,2,7,201710080phi,2017
Olsen Pierre,/players/P/PierOl00.htm,away,DT,0,0,20,30,3,11,201710080phi,2017
Kareem Martin,/players/M/MartKa00.htm,away,LB,0,0,19,28,16,57,201710080phi,2017
Budda Baker,/players/B/BakeBu00.htm,away,FS,0,0,4,6,19,68,201710080phi,2017
Josh Bynes,/players/B/ByneJo00.htm,away,LB,0,0,2,3,20,71,201710080phi,2017
Rudy Ford,/players/F/FordRu00.htm,away,FS,0,0,0,0,18,64,201710080phi,2017
Brandon Williams,/players/W/WillBr07.htm,away,CB,0,0,0,0,15,54,201710080phi,2017
Andy Lee,/players/L/LeexAn20.htm,away,P,0,0,0,0,10,36,201710080phi,2017
Phil Dawson,/players/D/dawsophi01.htm,away,K,0,0,0,0,4,14,201710080phi,2017
Aaron Brewer,/players/B/BrewAa00.htm,away,LS,0,0,0,0,2,7,201710080phi,2017
Clint Boling,/players/B/BoliCl00.htm,home,G,66,100,0,0,4,14,201710080cin,2017
Russell Bodine,/players/B/BodiRu00.htm,home,C,66,100,0,0,0,0,201710080cin,2017
Andy Dalton,/players/D/DaltAn00.htm,home,QB,66,100,0,0,0,0,201710080cin,2017
Tyler Kroft,/players/K/KrofTy00.htm,home,TE,62,94,0,0,4,14,201710080cin,2017
Brandon LaFell,/players/L/LaFeBr00.htm,home,WR,61,92,0,0,0,0,201710080cin,2017
A.J. Green,/players/G/GreeA.00.htm,home,WR,57,86,0,0,0,0,201710080cin,2017
Cedric Ogbuehi,/players/O/OgbuCe00.htm,home,T,51,77,0,0,0,0,201710080cin,2017
Andre Smith,/players/S/SmitAn23.htm,home,T,47,71,0,0,4,14,201710080cin,2017
Trey Hopkins,/players/H/HopkTr01.htm,home,G,43,65,0,0,4,14,201710080cin,2017
Joe Mixon,/players/M/MixoJo00.htm,home,RB,36,55,0,0,5,17,201710080cin,2017
Jake Fisher,/players/F/FishJa00.htm,home,T,34,52,0,0,4,14,201710080cin,2017
Alex Erickson,/players/E/EricAl01.htm,home,WR,31,47,0,0,12,41,201710080cin,2017
T.J. Johnson,/players/J/JohnTJ00.htm,home,C,23,35,0,0,4,14,201710080cin,2017
Giovani Bernard,/players/B/BernGi00.htm,home,RB,22,33,0,0,7,24,201710080cin,2017
C.J. Uzomah,/players/U/UzomC.00.htm,home,TE,17,26,0,0,18,62,201710080cin,2017
Cethan Carter,/players/C/CartCe00.htm,home,TE,16,24,0,0,21,72,201710080cin,2017
Cody Core,/players/C/CoreCo00.htm,home,WR,12,18,0,0,18,62,201710080cin,2017
Jeremy Hill,/players/H/HillJe01.htm,home,RB,11,17,0,0,0,0,201710080cin,2017
Tyler Boyd,/players/B/BoydTy00.htm,home,WR,5,8,0,0,0,0,201710080cin,2017
Nick Vigil,/players/V/VigiNi00.htm,home,LB,0,0,70,100,8,28,201710080cin,2017
George Iloka,/players/I/IlokGe00.htm,home,FS,0,0,68,97,11,38,201710080cin,2017
Vontaze Burfict,/players/B/BurfVo00.htm,home,LB,0,0,67,96,0,0,201710080cin,2017
William Jackson III,/players/J/JackWi02.htm,home,CB,0,0,64,91,12,41,201710080cin,2017
Darqueze Dennard,/players/D/DennDa00.htm,home,CB,0,0,62,89,5,17,201710080cin,2017
Carlos Dunlap,/players/D/DunlCa99.htm,home,DE,0,0,55,79,4,14,201710080cin,2017
Michael Johnson,/players/J/JohnMi98.htm,home,DE,0,0,49,70,4,14,201710080cin,2017
Geno Atkins,/players/A/AtkiGe99.htm,home,DT,0,0,49,70,0,0,201710080cin,2017
Shawn Williams,/players/W/WillSh02.htm,home,SS,0,0,48,69,2,7,201710080cin,2017
Josh Shaw,/players/S/ShawJo00.htm,home,CB,0,0,33,47,21,72,201710080cin,2017
Kevin Minter,/players/M/MintKe00.htm,home,LB,0,0,32,46,0,0,201710080cin,2017
Pat Sims,/players/S/SimsPa99.htm,home,NT,0,0,30,43,0,0,201710080cin,2017
Carl Lawson,/players/L/LawsCa00.htm,home,LB,0,0,26,37,9,31,201710080cin,2017
Clayton Fejedelem,/players/F/FejeCl00.htm,home,FS,0,0,22,31,25,86,201710080cin,2017
Jordan Willis,/players/W/WillJo09.htm,home,DE,0,0,22,31,17,59,201710080cin,2017
Ryan Glasgow,/players/G/GlasRy00.htm,home,DT,0,0,21,30,8,28,201710080cin,2017
Chris Smith,/players/S/SmitCh03.htm,home,DE,0,0,18,26,4,14,201710080cin,2017
Adam Jones,/players/J/JonePa20.htm,home,CB,0,0,15,21,0,0,201710080cin,2017
Andrew Billings,/players/B/BillAn00.htm,home,NT,0,0,10,14,0,0,201710080cin,2017
Dre Kirkpatrick,/players/K/KirkDr00.htm,home,CB,0,0,6,9,0,0,201710080cin,2017
Vincent Rey,/players/R/ReyxVi00.htm,home,LB,0,0,3,4,25,86,201710080cin,2017
Jordan Evans,/players/E/EvanJo01.htm,home,LB,0,0,0,0,21,72,201710080cin,2017
KeiVarae Russell,/players/R/RussKe00.htm,home,CB,0,0,0,0,13,45,201710080cin,2017
Randy Bullock,/players/B/BullRa00.htm,home,K,0,0,0,0,9,31,201710080cin,2017
Clark Harris,/players/H/HarrCl20.htm,home,LS,0,0,0,0,8,28,201710080cin,2017
Kevin Huber,/players/H/HubeKe20.htm,home,P,0,0,0,0,8,28,201710080cin,2017
Jordan Mills,/players/M/MillJo02.htm,away,T,70,100,0,0,4,14,201710080cin,2017
Dion Dawkins,/players/D/DawkDi00.htm,away,T,70,100,0,0,4,14,201710080cin,2017
Vlad Ducasse,/players/D/DucaVl20.htm,away,G,70,100,0,0,4,14,201710080cin,2017
Richie Incognito,/players/I/IncoRi20.htm,away,G,70,100,0,0,4,14,201710080cin,2017
Tyrod Taylor,/players/T/TaylTy00.htm,away,QB,70,100,0,0,0,0,201710080cin,2017
Eric Wood,/players/W/WoodEr20.htm,away,C,70,100,0,0,0,0,201710080cin,2017
Zay Jones,/players/J/JoneZa00.htm,away,WR,66,94,0,0,0,0,201710080cin,2017
Nick O'Leary,/players/O/OLeaNi00.htm,away,TE,59,84,0,0,9,31,201710080cin,2017
LeSean McCoy,/players/M/McCoLe01.htm,away,RB,54,77,0,0,0,0,201710080cin,2017
Kaelin Clay,/players/C/ClayKa00.htm,away,WR,41,59,0,0,0,0,201710080cin,2017
Brandon Tate,/players/T/TateBr00.htm,away,WR,34,49,0,0,12,41,201710080cin,2017
Andre Holmes,/players/H/HolmAn00.htm,away,WR,31,44,0,0,13,45,201710080cin,2017
Logan Thomas,/players/T/ThomLo00.htm,away,TE,20,29,0,0,4,14,201710080cin,2017
Mike Tolbert,/players/T/TolbMi00.htm,away,FB,16,23,0,0,13,45,201710080cin,2017
Patrick DiMarco,/players/D/DiMaPa00.htm,away,FB,16,23,0,0,7,24,201710080cin,2017
Charles Clay,/players/C/ClayCh00.htm,away,TE,13,19,0,0,0,0,201710080cin,2017
Shareece Wright,/players/W/WrigSh00.htm,away,CB,0,0,66,100,9,31,201710080cin,2017
Tre'Davious White,/players/W/WhitTr01.htm,away,CB,0,0,66,100,4,14,201710080cin,2017
Micah Hyde,/players/H/HydeMi00.htm,away,SS,0,0,66,100,4,14,201710080cin,2017
Jordan Poyer,/players/P/PoyeJo00.htm,away,FS,0,0,66,100,4,14,201710080cin,2017
Preston Brown,/players/B/BrowPr00.htm,away,LB,0,0,66,100,4,14,201710080cin,2017
Lorenzo Alexander,/players/A/AlexLo99.htm,away,LB,0,0,61,92,15,52,201710080cin,2017
Kyle Williams,/players/W/WillKy20.htm,away,DT,0,0,51,77,4,14,201710080cin,2017
Jerry Hughes,/players/H/HughJe99.htm,away,DE,0,0,51,77,0,0,201710080cin,2017
Shaq Lawson,/players/L/LawsSh00.htm,away,DE,0,0,47,71,0,0,201710080cin,2017
Matt Milano,/players/M/MilaMa00.htm,away,LB,0,0,41,62,7,24,201710080cin,2017
Adolphus Washington,/players/W/WashAd00.htm,away,DT,0,0,33,50,4,14,201710080cin,2017
Greg Mabin,/players/M/MabiGr00.htm,away,CB,0,0,28,42,4,14,201710080cin,2017
Marcell Dareus,/players/D/DareMa00.htm,away,DT,0,0,22,33,4,14,201710080cin,2017
Ryan Davis,/players/D/DaviRy00.htm,away,DE,0,0,17,26,13,45,201710080cin,2017
Leonard Johnson,/players/J/JohnLe03.htm,away,CB,0,0,15,23,2,7,201710080cin,2017
Cedric Thornton,/players/T/ThorCe00.htm,away,DT,0,0,15,23,0,0,201710080cin,2017
Eddie Yarbrough,/players/Y/YarbEd01.htm,away,DE,0,0,15,23,0,0,201710080cin,2017
Tanner Vallejo,/players/V/VallTa00.htm,away,LB,0,0,0,0,21,72,201710080cin,2017
Deon Lacey,/players/L/LaceDe00.htm,away,LB,0,0,0,0,21,72,201710080cin,2017
Joe Banyard,/players/B/BanyJo00.htm,away,RB,0,0,0,0,21,72,201710080cin,2017
Shamarko Thomas,/players/T/ThomSh00.htm,away,SS,0,0,0,0,18,62,201710080cin,2017
Joe Webb,/players/W/WebbJo00.htm,away,QB,0,0,0,0,17,59,201710080cin,2017
Taiwan Jones,/players/J/JoneTa00.htm,away,RB,0,0,0,0,16,55,201710080cin,2017
Trae Elston,/players/E/ElstTr01.htm,away,SS,0,0,0,0,14,48,201710080cin,2017
Colton Schmidt,/players/S/SchmCo00.htm,away,P,0,0,0,0,11,38,201710080cin,2017
Reid Ferguson,/players/F/FergRe00.htm,away,LS,0,0,0,0,11,38,201710080cin,2017
Stephen Hauschka,/players/H/HausSt00.htm,away,K,0,0,0,0,9,31,201710080cin,2017
Ryan Groy,/players/G/GroyRy00.htm,away,G,0,0,0,0,4,14,201710080cin,2017
Cordy Glenn,/players/G/GlenCo00.htm,away,T,0,0,0,0,4,14,201710080cin,2017
Bobby Hart,/players/H/HartBo00.htm,home,T,69,100,0,0,2,6,201710080nyg,2017
Justin Pugh,/players/P/PughJu00.htm,home,G,69,100,0,0,2,6,201710080nyg,2017
Ereck Flowers,/players/F/FlowEr00.htm,home,T,69,100,0,0,2,6,201710080nyg,2017
Eli Manning,/players/M/MannEl00.htm,home,QB,69,100,0,0,0,0,201710080nyg,2017
Brett Jones,/players/J/JoneBr04.htm,home,C,69,100,0,0,0,0,201710080nyg,2017
Evan Engram,/players/E/EngrEv00.htm,home,TE,57,83,0,0,13,41,201710080nyg,2017
D.J. Fluker,/players/F/FlukDJ00.htm,home,G,57,83,0,0,0,0,201710080nyg,2017
Odell Beckham Jr.,/players/B/BeckOd00.htm,home,WR,54,78,0,0,2,6,201710080nyg,2017
Rhett Ellison,/players/E/ElliRh00.htm,home,TE,49,71,0,0,17,53,201710080nyg,2017
Roger Lewis,/players/L/LewiRo03.htm,home,WR,45,65,0,0,10,31,201710080nyg,2017
Wayne Gallman,/players/G/GallWa00.htm,home,RB,26,38,0,0,6,19,201710080nyg,2017
Brandon Marshall,/players/M/MarsBr00.htm,home,WR,26,38,0,0,0,0,201710080nyg,2017
Shane Vereen,/players/V/VereSh00.htm,home,RB,23,33,0,0,7,22,201710080nyg,2017
Sterling Shepard,/players/S/ShepSt00.htm,home,WR,23,33,0,0,0,0,201710080nyg,2017
Orleans Darkwa,/players/D/DarkOr00.htm,home,RB,20,29,0,0,7,22,201710080nyg,2017
Jerell Adams,/players/A/AdamJe01.htm,home,TE,14,20,0,0,10,31,201710080nyg,2017
John Jerry,/players/J/JerrJo20.htm,home,G,12,17,0,0,2,6,201710080nyg,2017
Dwayne Harris,/players/H/HarrDw00.htm,home,WR,8,12,0,0,15,47,201710080nyg,2017
Janoris Jenkins,/players/J/JenkJa03.htm,home,CB,0,0,76,97,3,9,201710080nyg,2017
Darian Thompson,/players/T/ThomDa05.htm,home,FS,0,0,75,96,9,28,201710080nyg,2017
Landon Collins,/players/C/CollLa00.htm,home,SS,0,0,75,96,8,25,201710080nyg,2017
Jason Pierre-Paul,/players/P/PierJa99.htm,home,DE,0,0,71,91,5,16,201710080nyg,2017
Eli Apple,/players/A/ApplEl00.htm,home,CB,0,0,63,81,15,47,201710080nyg,2017
B.J. Goodson,/players/G/GoodB.00.htm,home,LB,0,0,59,76,0,0,201710080nyg,2017
Keenan Robinson,/players/R/RobiKe01.htm,home,LB,0,0,59,76,0,0,201710080nyg,2017
Dalvin Tomlinson,/players/T/TomlDa00.htm,home,DT,0,0,47,60,7,22,201710080nyg,2017
Damon Harrison,/players/H/HarrDa03.htm,home,DT,0,0,45,58,0,0,201710080nyg,2017
Kerry Wynn,/players/W/WynnKe00.htm,home,DE,0,0,44,56,16,50,201710080nyg,2017
Devon Kennard,/players/K/KennDe00.htm,home,LB,0,0,42,54,11,34,201710080nyg,2017
Jay Bromley,/players/B/BromJa00.htm,home,DT,0,0,42,54,5,16,201710080nyg,2017
Dominique Rodgers-Cromartie,/players/R/RodgDo99.htm,home,CB,0,0,40,51,2,6,201710080nyg,2017
Ross Cockrell,/players/C/CockRo00.htm,home,CB,0,0,35,45,12,38,201710080nyg,2017
Jonathan Casillas,/players/C/CasiJo99.htm,home,LB,0,0,35,45,0,0,201710080nyg,2017
Avery Moss,/players/M/MossAv00.htm,home,DE,0,0,29,37,0,0,201710080nyg,2017
Romeo Okwara,/players/O/OkwaRo01.htm,home,DE,0,0,13,17,1,3,201710080nyg,2017
Nat Berhe,/players/B/BerhNa00.htm,home,SS,0,0,6,8,25,78,201710080nyg,2017
Andrew Adams,/players/A/AdamAn00.htm,home,FS,0,0,2,3,25,78,201710080nyg,2017
Calvin Munson,/players/M/MunsCa00.htm,home,LB,0,0,0,0,30,94,201710080nyg,2017
Curtis Grant,/players/G/GranCu01.htm,home,LB,0,0,0,0,30,94,201710080nyg,2017
Nordly Capi,/players/C/CapiNo00.htm,home,DE,0,0,0,0,25,78,201710080nyg,2017
Zak DeOssie,/players/D/DeOsZa99.htm,home,LS,0,0,0,0,10,31,201710080nyg,2017
Brad Wing,/players/W/WingBr00.htm,home,P,0,0,0,0,10,31,201710080nyg,2017
Aldrick Rosas,/players/R/RosaAl00.htm,home,K,0,0,0,0,6,19,201710080nyg,2017
Chad Wheeler,/players/W/WheeCh00.htm,home,T,0,0,0,0,2,6,201710080nyg,2017
Matt Slauson,/players/S/SlauMa20.htm,away,G,78,100,0,0,5,16,201710080nyg,2017
Russell Okung,/players/O/OkunRu20.htm,away,T,78,100,0,0,5,16,201710080nyg,2017
Spencer Pulley,/players/P/PullSp00.htm,away,C,78,100,0,0,0,0,201710080nyg,2017
Philip Rivers,/players/R/RivePh00.htm,away,QB,78,100,0,0,0,0,201710080nyg,2017
Keenan Allen,/players/A/AlleKe00.htm,away,WR,71,91,0,0,0,0,201710080nyg,2017
Kenny Wiggins,/players/W/WiggKe00.htm,away,G,69,88,0,0,5,16,201710080nyg,2017
Joe Barksdale,/players/B/BarkJo00.htm,away,T,69,88,0,0,4,12,201710080nyg,2017
Tyrell Williams,/players/W/WillTy00.htm,away,WR,66,85,0,0,1,3,201710080nyg,2017
Melvin Gordon,/players/G/GordMe00.htm,away,RB,65,83,0,0,0,0,201710080nyg,2017
Hunter Henry,/players/H/HenrHu00.htm,away,TE,59,76,0,0,5,16,201710080nyg,2017
Travis Benjamin,/players/B/BenjTr00.htm,away,WR,47,60,0,0,8,25,201710080nyg,2017
Antonio Gates,/players/G/GateAn00.htm,away,TE,41,53,0,0,0,0,201710080nyg,2017
Sean McGrath,/players/M/McGrSe00.htm,away,TE,20,26,0,0,9,28,201710080nyg,2017
Austin Ekeler,/players/E/EkelAu00.htm,away,RB,12,15,0,0,16,50,201710080nyg,2017
Michael Schofield,/players/S/SchoMi00.htm,away,G,9,12,0,0,5,16,201710080nyg,2017
Dan Feeney,/players/F/FeenDa00.htm,away,G,9,12,0,0,0,0,201710080nyg,2017
Derek Watt,/players/W/WattDe00.htm,away,FB,6,8,0,0,17,53,201710080nyg,2017
Dontrelle Inman,/players/I/InmaDo00.htm,away,WR,3,4,0,0,4,12,201710080nyg,2017
Trevor Williams,/players/W/WillTr05.htm,away,CB,0,0,69,100,10,31,201710080nyg,2017
Tre Boston,/players/B/BostTr00.htm,away,FS,0,0,69,100,10,31,201710080nyg,2017
Jahleel Addae,/players/A/AddaJa00.htm,away,SS,0,0,69,100,2,6,201710080nyg,2017
