season,player,pfr_id,tm,age,pos,g,gs,int,tgt,cmp,cmp_percent,yds,yds_cmp,yds_tgt,td,rat,dadot,air,yac,bltz,hrry,qbkd,sk,prss,comb,m_tkl,m_tkl_percent,loaded
2020,Shawn Williams,WillSh02,CIN,29,NA,13,0,0,5,4,0.8,58,14.5,11.6,0,115,7.6,30,28,11,0,0,0,0,16,1,0.059000000000000004,2022-01-26
2020,Olasunkanmi Adeniyi,AdenOl00,PIT,23,NA,15,1,0,1,1,1,5,5,5,0,87.5,5,5,0,14,4,0,0,4,16,1,0.059000000000000004,2022-01-26
2020,Lorenzo Carter,CartLo01,NYG,25,LOLB,5,5,0,2,2,1,22,11,11,1,152.1,0,0,22,25,3,3,1,7,15,1,0.063,2022-01-26
2020,Sean Davis,DaviSe00,PIT,27,NA,16,1,0,4,3,0.75,37,12.3,9.3,0,103.1,8.3,33,4,0,0,0,0,0,12,0,0,2022-01-26
2020,Mario Edwards,EdwaMa01,CHI,26,NA,15,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,2,3,4,9,17,0,0,2022-01-26
2020,A.J. Epenesa,EpenAJ00,BUF,22,NA,14,1,0,1,1,1,19,19,19,0,118.7,8,8,11,1,3,3,1,7,14,0,0,2022-01-26
2020,Neville Gallimore,GallNe00,DAL,23,NT,14,9,0,1,1,1,10,10,10,0,108.3,7,7,3,0,2,3,0.5,6,28,1,0.034,2022-01-26
2020,Carl Granderson,GranCa01,NO,24,NA,15,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,1,0,5,5,11,14,4,0.222,2022-01-26
2020,Darius Harris,HarrDa07,KC,24,NA,4,2,0,13,11,0.846,157,14.3,12.1,1,142.6,5.4,70,87,7,0,0,0,0,14,3,0.17600000000000002,2022-01-26
2020,Noah Igbinoghene,IgbiNo00,MIA,21,NA,16,2,0,25,14,0.56,295,21.1,11.8,3,137.5,15.9,216,79,0,0,0,0,0,13,4,0.235,2022-01-26
2020,Darryl Johnson,JohnDa10,BUF,23,NA,15,0,0,2,1,0.5,3,3,1.5,0,56.2,7,0,3,0,2,2,1,5,14,1,0.067,2022-01-26
2020,Dion Jordan,JordDi00,SF,30,NA,13,1,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,2,2,3,8,17,3,0.15,2022-01-26
2020,Zach Kerr,KerrZa00,CAR,30,NA,13,4,0,2,2,1,20,10,10,0,108.3,-3.5,-7,27,0,3,6,2,13,32,0,0,2022-01-26
2020,Sean Lee,LeexSe99,DAL,34,NA,9,2,0,10,8,0.8,73,9.1,7.3,0,97.1,6.6,48,25,3,0,1,0,1,20,5,0.2,2022-01-26
2020,Ryan Lewis,LewiRy01,NYG,26,NA,5,3,0,19,10,0.526,202,20.2,10.6,0,90.2,14.9,156,46,1,0,0,0,0,13,1,0.071,2022-01-26
2020,Justin Madubuike,MaduJu00,BAL,23,NA,10,3,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,0,1,1,2,19,0,0,2022-01-26
2020,Sherrick McManis,McMaSh99,CHI,33,NA,11,0,1,1,1,1,31,31,31,0,79.2,16,16,15,0,0,0,0,0,12,0,0,2022-01-26
2020,Anthony Nelson,NelsAn01,TB,23,NA,16,1,0,4,4,1,41,10.3,10.3,0,109.4,-0.5,-2,43,34,6,6,1,13,18,3,0.14300000000000002,2022-01-26
2020,Charles Omenihu,OmenCh00,HOU,23,de,15,5,0,1,1,1,28,28,28,0,118.7,-2,-2,30,0,5,12,4,21,17,3,0.15,2022-01-26
2020,Harrison Phillips,PhilHa00,BUF,24,NA,12,3,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,4,4,0,8,18,1,0.053,2022-01-26
2020,John Reid,ReidJo00,HOU,24,NA,13,1,0,11,8,0.727,85,10.6,7.7,1,125.2,7.4,41,44,7,1,0,0,1,13,2,0.133,2022-01-26
2020,Patrick Robinson,RobiPa99,NO,33,NA,12,4,2,25,16,0.64,240,15,9.6,1,75.4,14,190,50,0,0,0,0,0,14,0,0,2022-01-26
2020,Nick Scott,ScotNi01,LA,25,NA,15,0,0,7,6,0.857,52,8.7,7.4,0,97.6,11.6,30,22,3,0,0,0,0,16,1,0.059000000000000004,2022-01-26
2020,Vernon Scott,ScotVe00,GB,23,NA,15,0,0,6,4,0.667,22,5.5,3.7,0,72.9,3.2,14,8,3,0,0,1,1,13,1,0.071,2022-01-26
2020,Tye Smith,SmitTy01,TEN,27,NA,12,3,0,20,15,0.75,169,11.3,8.5,2,133.1,10.3,131,38,1,0,0,0,0,15,0,0,2022-01-26
2020,Tedric Thompson,ThomTe00,KC,25,NA,8,0,0,8,7,0.875,52,7.4,6.5,0,93.7,2.8,25,27,8,0,0,0,0,13,3,0.188,2022-01-26
2020,Xavier Williams,WillXa00,2TM,28,NA,12,3,0,1,0,0,0,NA,0,0,39.6,3,0,0,0,1,0,1,2,24,3,0.111,2022-01-26
2020,Ross Blacklock,BlacRo00,HOU,22,NA,15,1,0,1,1,1,-1,-1,-1,0,79.2,-4,-4,3,0,0,2,0,2,14,2,0.125,2022-01-26
2020,Taven Bryan,BryaTa00,JAX,24,LDT,16,8,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,2,5,0.5,8,18,0,0,2022-01-26
2020,Joe Giles-Harris,GileJo01,JAX,23,NA,9,3,0,3,3,1,18,6,6,0,91.7,3.3,10,8,22,0,4,1,5,20,1,0.048,2022-01-26
2020,Davon Godchaux,GodcDa00,MIA,26,nt,5,5,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,1,2,0,3,16,0,0,2022-01-26
2020,Jonathan Greenard,GreeJo04,HOU,23,NA,13,1,0,7,6,0.857,55,9.2,7.9,0,99.4,2.7,23,32,24,0,2,1,3,19,5,0.20800000000000002,2022-01-26
2020,Anfernee Jennings,JennAn00,NE,23,NA,14,4,0,5,4,0.8,30,7.5,6,0,91.7,2.4,12,18,15,1,1,0,2,20,2,0.091,2022-01-26
2020,Arden Key,KeyxAr00,LV,24,NA,14,0,0,3,2,0.667,8,4,2.7,0,70.1,-1,-3,11,0,5,11,0,16,15,3,0.16699999999999998,2022-01-26
2020,Kevin Minter,MintKe00,TB,30,NA,16,1,0,10,9,0.9,72,8,7.2,2,136.2,4.2,26,46,8,0,0,0,0,15,3,0.16699999999999998,2022-01-26
2020,Efe Obada,ObadEf00,CAR,28,NA,16,1,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,1,5,9,5.5,21,18,4,0.182,2022-01-26
2020,Corey Peters,PeteCo00,ARI,32,NT,9,9,0,1,0,0,0,NA,0,0,39.6,-2,0,0,0,1,2,2,5,15,1,0.063,2022-01-26
2020,Jordan Phillips,PhilJo01,ARI,28,RDT,9,9,0,1,1,1,15,15,15,0,118.7,2,2,13,0,2,2,2,6,11,3,0.214,2022-01-26
2020,Mike Purcell,PurcMi00,DEN,29,nt,6,6,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,1,0,1,2,15,1,0.063,2022-01-26
2020,Josiah Scott,ScotJo00,JAX,21,NA,6,0,0,7,6,0.857,77,12.8,11,0,112.5,11.7,52,25,2,0,0,0,0,11,0,0,2022-01-26
2020,Jabaal Sheard,SheaJa00,2TM,31,NA,10,3,0,3,3,1,5,1.7,1.7,0,79.2,1,3,2,0,5,4,1.5,12,19,1,0.05,2022-01-26
2020,Kevin Strong,StroKe00,DET,24,NA,6,1,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,0,1,1,2,15,2,0.11800000000000001,2022-01-26
2020,Adarius Taylor,GlanAd00,CAR,30,NA,13,2,0,9,8,0.889,67,8.4,7.4,1,134.7,4.6,33,34,1,0,0,0,0,19,2,0.095,2022-01-26
2020,Tramon Williams,WillTr99,BAL,37,NA,6,0,0,15,9,0.6,102,11.3,6.8,1,102.6,7.2,59,43,14,0,2,0,2,14,1,0.067,2022-01-26
2020,Tashawn Bower,BoweTa00,NE,25,NA,7,3,0,1,0,0,0,NA,0,0,39.6,2,0,0,0,4,0,0,4,11,1,0.083,2022-01-26
2020,Shaun Bradley,BradSh00,PHI,23,NA,15,0,0,1,1,1,7,7,7,0,95.8,-3,-3,10,0,0,0,0,0,15,2,0.11800000000000001,2022-01-26
2020,Malcom Brown,BrowMa01,NO,26,RDT,13,13,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,1,1,1,1,3,27,1,0.036000000000000004,2022-01-26
2020,Myles Bryant,BryaMy01,NE,22,NA,9,0,1,11,6,0.545,65,10.8,5.9,1,64.6,8.1,36,29,6,0,0,0,0,12,1,0.077,2022-01-26
2020,Vernon Butler,ButlVe00,BUF,26,LDT,14,9,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,2,2,0,4,18,0,0,2022-01-26
2020,Ross Cockrell,CockRo00,TB,29,NA,12,2,0,21,16,0.762,135,8.4,6.4,1,108.2,6,49,86,8,0,1,0,1,11,2,0.154,2022-01-26
2020,Adrian Colbert,ColbAd00,NYG,27,NA,6,2,0,5,4,0.8,76,19,15.2,1,158.3,16.2,66,10,0,0,0,0,0,13,0,0,2022-01-26
2020,Trevon Coley,ColeTr01,ARI,26,NA,6,2,0,1,1,1,-3,-3,-3,0,79.2,-6,-6,3,0,0,1,1,2,14,1,0.067,2022-01-26
2020,William Compton,CompWi00,TEN,31,NA,12,1,0,7,4,0.5710000000000001,63,15.8,9,1,126.8,2.7,12,51,2,0,0,0,0,18,3,0.14300000000000002,2022-01-26
2020,Mike Ford,FordMi01,DET,25,NA,9,1,0,6,5,0.833,38,7.6,6.3,0,93.1,10.7,30,8,0,0,0,0,0,12,2,0.14300000000000002,2022-01-26
2020,Greg Gaines,GainGr00,LA,24,NA,16,0,0,1,1,1,10,10,10,0,108.3,4,4,6,0,1,1,1.5,4,18,1,0.053,2022-01-26
2020,Yetur Gross-Matos,GrosYe00,CAR,22,rde,12,7,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,5,4,2.5,12,24,1,0.04,2022-01-26
2020,Antonio Hamilton,HamiAn01,KC,27,NA,16,0,0,9,8,0.889,131,16.4,14.6,1,155.8,10.9,87,44,7,1,1,0,2,12,2,0.14300000000000002,2022-01-26
2020,Myles Hartsfield,HartMy00,CAR,23,NA,16,0,0,13,8,0.615,90,11.3,6.9,0,82.2,10.5,37,53,4,0,0,0,0,14,2,0.125,2022-01-26
2020,Mike Hughes,HughMi00,MIN,23,NA,4,2,0,16,12,0.75,157,13.1,9.8,1,126.3,8.4,93,64,1,0,0,0,0,13,4,0.235,2022-01-26
2020,Joel Iyiegbuniwe,IyieJo00,CHI,25,NA,16,0,0,2,1,0.5,1,1,0.5,1,95.8,4,1,0,0,0,0,0,0,12,0,0,2022-01-26
2020,Adoree' Jackson,JackAd00,TEN,25,NA,3,2,0,16,13,0.813,152,11.7,9.5,3,145.8,12.2,127,25,1,0,0,0,0,12,3,0.2,2022-01-26
2020,Khalid Kareem,KareKh00,CIN,22,NA,16,0,0,1,1,1,8,8,8,0,100,2,2,6,1,2,1,1,4,19,1,0.05,2022-01-26
2020,Ryan Kerrigan,KerrRy00,WAS,32,NA,16,1,0,4,3,0.75,29,9.7,7.3,0,94.8,1,5,24,2,7,0,5.5,13,17,3,0.15,2022-01-26
2020,Siran Neal,NealSi00,BUF,26,NA,16,0,0,9,6,0.667,49,8.2,5.4,0,80.3,8.6,30,19,4,0,1,0,1,13,1,0.071,2022-01-26
2020,Hardy Nickerson,NickHa02,MIN,26,NA,14,1,1,3,1,0.33299999999999996,64,64,21.3,0,42.4,10,26,38,4,0,0,0,0,14,0,0,2022-01-26
2020,Keisean Nixon,NixoKe00,LV,23,NA,15,1,0,14,10,0.7140000000000001,167,16.7,11.9,1,135.1,10.6,102,65,0,0,1,0,1,14,2,0.125,2022-01-26
2020,Alex Okafor,OkafAl00,KC,29,NA,11,0,0,4,2,0.5,35,17.5,8.8,0,80.2,7.5,27,8,7,4,6,3,15,16,2,0.111,2022-01-26
2020,Jalen Reeves-Maybin,ReevJa00,DET,25,NA,16,0,0,1,1,1,7,7,7,0,95.8,-4,-4,11,2,0,0,0,0,10,1,0.091,2022-01-26
2020,Hassan Ridgeway,RidgHa00,PHI,26,NA,7,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,1,0,1,2,11,0,0,2022-01-26
2020,Duke Shelley,ShelDu00,CHI,24,NA,11,2,0,20,16,0.8,167,10.4,8.4,1,118.1,7.6,94,73,5,0,0,0,0,16,1,0.059000000000000004,2022-01-26
2020,Damion Square,SquaDa00,LAC,31,NA,16,1,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,0,1,1,2,20,3,0.13,2022-01-26
2020,Vincent Taylor,TaylVi00,CLE,26,NA,15,1,0,1,0,0,0,NA,0,0,39.6,0,0,0,0,1,1,0,2,12,2,0.14300000000000002,2022-01-26
2020,DeMarcus Walker,WalkDe03,DEN,26,NA,13,4,0,1,1,1,18,18,18,0,118.7,0,0,18,0,3,1,4.5,9,18,2,0.1,2022-01-26
2020,Brandon Wilson,WilsBr01,CIN,26,NA,15,0,0,3,2,0.667,66,33,22,0,109.7,17.7,42,24,6,0,0,0,0,13,0,0,2022-01-26
2020,Josh Woods,WoodJo02,CHI,24,NA,15,0,0,5,4,0.8,42,10.5,8.4,1,141.2,10.4,29,13,0,0,0,0,0,14,0,0,2022-01-26
2020,Allen Bailey,BailAl00,ATL,31,NA,16,4,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,3,3,1.5,8,15,1,0.063,2022-01-26
2020,Cam Brown,BrowCa01,NYG,22,NA,15,0,0,1,1,1,23,23,23,0,118.7,11,11,12,8,1,3,0,4,12,2,0.14300000000000002,2022-01-26
2020,Maliek Collins,CollMa00,LV,25,RDT,12,11,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,6,1,0,7,15,0,0,2022-01-26
2020,John Franklin-Myers,FranJo02,NYJ,24,NA,15,2,0,1,1,1,4,4,4,1,122.9,-1,-1,5,0,9,11,3,23,19,6,0.24,2022-01-26
2020,J.T. Gray,GrayJ.00,NO,24,NA,16,0,0,1,0,0,0,NA,0,0,39.6,10,0,0,0,0,0,0,0,8,0,0,2022-01-26
2020,Charles Harris,HarrCh03,ATL,25,NA,13,1,0,6,4,0.667,36,9,6,0,82.6,1.5,1,35,5,3,2,3,8,18,2,0.1,2022-01-26
2020,Jaylinn Hawkins,HawkJa00,ATL,23,NA,12,2,0,7,5,0.7140000000000001,96,19.2,13.7,0,113.7,7.4,56,40,5,0,0,0.5,1,13,2,0.133,2022-01-26
2020,Lano Hill,HillDe02,SEA,25,NA,2,0,0,7,6,0.857,84,14,12,0,116.7,11,73,11,1,0,0,0,0,10,1,0.091,2022-01-26
2020,Khaleke Hudson,HudsKh00,WAS,23,NA,16,2,0,3,2,0.667,9,4.5,3,0,70.1,2,1,8,0,0,1,0,1,14,0,0,2022-01-26
2020,Austin Johnson,JohnAu01,NYG,26,NA,16,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,2,0,1,3,18,0,0,2022-01-26
2020,Tyler Lancaster,LancTy00,GB,26,NA,15,3,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,0,0,0,0,23,2,0.08,2022-01-26
2020,Blake Lynch,LyncBl00,MIN,23,NA,4,1,0,3,2,0.667,53,26.5,17.7,0,109.7,7.3,18,35,4,1,0,0,1,12,0,0,2022-01-26
2020,Josh Metellus,MeteJo00,MIN,22,NA,15,0,0,1,1,1,7,7,7,1,135.4,7,7,0,0,0,0,0,0,9,0,0,2022-01-26
2020,Ogbonnia Okoronkwo,OkorOg00,LA,25,NA,10,0,0,1,1,1,7,7,7,0,95.8,7,7,0,14,2,2,1,5,12,0,0,2022-01-26
2020,D.J. Reader,ReadD.00,CIN,26,ldt,5,5,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,0,1,0,1,19,2,0.095,2022-01-26
2020,Edmond Robinson,RobiEd00,ATL,28,NA,13,0,0,1,0,0,0,NA,0,0,39.6,-5,0,0,5,0,1,0,1,15,0,0,2022-01-26
2020,Nathan Shepherd,ShepNa00,NYJ,27,NA,14,3,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,1,5,2.5,9,17,1,0.055999999999999994,2022-01-26
2020,Andre Smith,SmitAn04,BUF,23,NA,12,0,0,5,5,1,25,5,5,0,87.5,1.8,9,16,0,0,0,0,0,9,1,0.1,2022-01-26
2020,James Smith-Williams,SmitJa08,WAS,23,NA,14,0,0,1,1,1,-1,-1,-1,0,79.2,-7,-7,6,0,0,1,0.5,2,10,0,0,2022-01-26
2020,Michael Thomas,ThomMi02,HOU,30,NA,9,0,0,9,6,0.667,47,7.8,5.2,0,79.4,3.2,3,44,14,1,0,0,1,16,0,0,2022-01-26
2020,Jaylen Watkins,WatkJa01,LAC,29,NA,3,1,0,3,1,0.33299999999999996,31,31,10.3,0,72.9,15.7,10,21,0,0,0,0,0,8,1,0.111,2022-01-26
2020,Josh Allen,AlleJo03,JAX,23,LDE,8,7,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,5,8,2.5,16,13,2,0.133,2022-01-26
2020,Luq Barcoo,BarcLu00,JAX,22,NA,3,1,0,16,11,0.688,146,13.3,9.1,2,137,10.8,109,37,0,0,0,0,0,10,3,0.231,2022-01-26
2020,Zack Baun,BaunZa00,NO,24,NA,15,3,0,2,2,1,1,0.5,0.5,0,79.2,-1,-2,3,5,0,0,0,0,12,2,0.14300000000000002,2022-01-26
2020,Tony Brown,BrowTo01,CIN,25,NA,13,1,0,15,7,0.467,88,12.6,5.9,1,87.6,13.4,51,37,1,0,0,0,0,13,1,0.071,2022-01-26
2020,Isaiah Buggs,BuggIs00,PIT,24,NA,10,1,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,0,1,0,1,11,0,0,2022-01-26
2020,Terrell Burgess,BurgTe00,LA,22,NA,7,0,0,7,4,0.5710000000000001,30,7.5,4.3,0,67.6,10.4,26,4,0,0,0,0,0,8,0,0,2022-01-26
2020,Jurrell Casey,CaseJu00,DEN,31,NA,3,3,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,1,2,0,3,14,1,0.067,2022-01-26
2020,Anthony Chickillo,ChicAn00,DEN,28,NA,11,0,0,4,2,0.5,48,24,12,0,93.7,5.3,8,40,7,0,0,1,1,11,2,0.154,2022-01-26
2020,Tyrone Crawford,CrawTy00,DAL,31,NA,16,3,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,4,2,2,8,14,2,0.125,2022-01-26
2020,Mike Daniels,DaniMi00,CIN,31,LDT,11,11,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,0,1,0,1,17,0,0,2022-01-26
2020,Tae Davis,DaviTa00,CLE,24,NA,13,0,0,2,1,0.5,8,8,4,0,60.4,10,3,5,0,0,0,0,0,7,0,0,2022-01-26
2020,Nick Dzubnar,DzubNi00,TEN,29,NA,16,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,1,0,0,0,0,14,0,0,2022-01-26
2020,Rasheem Green,GreeRa01,SEA,23,NA,10,0,0,1,1,1,1,1,1,0,79.2,-2,-2,3,0,6,4,2,12,10,1,0.091,2022-01-26
2020,Ka'dar Hollman,HollKa00,GB,26,NA,14,1,0,17,7,0.41200000000000003,63,9,3.7,0,51.8,6.4,32,31,0,0,0,0,0,10,1,0.091,2022-01-26
2020,Margus Hunt,HuntMa00,2TM,33,NA,13,1,0,1,1,1,2,2,2,0,79.2,3,3,-1,0,1,3,1,5,9,2,0.182,2022-01-26
2020,John Jenkins,JenkJo00,CHI,31,NA,11,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,1,1,0,2,21,1,0.045,2022-01-26
2020,Isaiah Johnson,JohnIs02,LV,25,NA,14,0,0,21,13,0.619,148,11.4,7,2,114.8,10.9,104,44,3,0,0,0,0,13,3,0.188,2022-01-26
2020,Thakarius Keyes,KeyeTh00,KC,23,NA,8,1,0,6,5,0.833,68,13.6,11.3,0,113.9,18,37,31,0,0,0,0,0,8,1,0.111,2022-01-26
2020,Rashard Lawrence,LawrRa01,ARI,22,NA,9,1,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,3,0,0,3,9,1,0.1,2022-01-26
2020,Fabian Moreau,MoreFa00,WAS,26,NA,16,1,2,11,6,0.545,110,18.3,10,1,79.9,12.6,65,45,1,1,0,0,1,9,1,0.1,2022-01-26
2020,Rakeem Nunez-Roches,NuneRa00,TB,27,NT,16,11,0,3,1,0.33299999999999996,7,7,2.3,0,42.4,-0.3,3,4,18,0,3,0,3,20,0,0,2022-01-26
2020,Dorian O'Daniel,ODanDo00,KC,26,NA,11,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,2,0,0,1,1,9,0,0,2022-01-26
2020,Kyle Phillips,PhilKy00,NYJ,23,NA,7,3,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,2,1,0,3,11,0,0,2022-01-26
2020,James Pierre,PierJa01,PIT,24,NA,16,0,0,1,1,1,-1,-1,-1,0,79.2,-1,-1,0,0,0,0,0,0,10,0,0,2022-01-26
2020,LaRoy Reynolds,ReynLa00,ATL,30,NA,16,0,0,2,1,0.5,11,11,5.5,0,66.7,6,6,5,3,0,0,0,0,12,0,0,2022-01-26
2020,Curtis Riley,RileCu00,2TM,28,NA,6,1,0,7,5,0.7140000000000001,50,10,7.1,1,131,4.3,14,36,5,0,0,0,0,10,2,0.16699999999999998,2022-01-26
2020,Malcolm Roach,RoacMa01,NO,22,NA,9,0,0,1,1,1,34,34,34,0,118.7,-2,-2,36,0,2,2,0,4,16,0,0,2022-01-26
2020,Craig Robertson,RobeCr00,NO,32,NA,16,0,0,2,1,0.5,8,8,4,0,60.4,3.5,1,7,2,0,0,0,0,7,2,0.222,2022-01-26
2020,Roy Robertson-Harris,RobeRo00,CHI,27,lde,8,6,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,0,6,0,6,10,1,0.091,2022-01-26
2020,Davion Taylor,TaylDa01,PHI,22,NA,12,1,0,3,2,0.667,38,19,12.7,0,109.7,10.7,30,8,0,0,0,0,0,10,0,0,2022-01-26
2020,Josh Uche,UcheJo00,NE,22,NA,9,1,0,3,2,0.667,6,3,2,1,109.7,2.3,7,-1,8,2,7,1,10,9,0,0,2022-01-26
2020,Jihad Ward,WardJi02,BAL,26,NA,10,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,5,3,5,3,11,16,1,0.059000000000000004,2022-01-26
2020,Charles Washington,WashCh01,ARI,27,NA,15,0,0,2,1,0.5,3,3,1.5,0,56.2,7,2,1,2,0,0,0,0,12,0,0,2022-01-26
2020,Stephen Weatherly,WeatSt00,CAR,26,RDE,9,9,0,3,2,0.667,50,25,16.7,0,109.7,2,6,44,0,6,3,0,9,17,3,0.15,2022-01-26
2020,Kyle Wilber,WilbKy00,LV,31,NA,16,0,0,2,2,1,5,2.5,2.5,1,118.7,-5.5,-11,16,3,0,0,0,0,12,0,0,2022-01-26
2020,Jordan Willis,WillJo09,2TM,25,NA,9,0,0,2,2,1,7,3.5,3.5,0,81.2,0,0,7,0,0,2,2.5,5,13,2,0.133,2022-01-26
2020,Antwaun Woods,WoodAn02,DAL,27,DT,14,7,0,1,1,1,5,5,5,0,87.5,-3,-3,8,0,1,1,1,3,23,1,0.042,2022-01-26
2020,Montravius Adams,AdamMo00,GB,25,NA,8,0,0,1,1,1,13,13,13,0,118.7,7,7,6,0,0,0,0,0,11,0,0,2022-01-26
2020,Ryan Anderson,AndeRy00,WAS,26,NA,9,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,1,0,0,1,9,1,0.1,2022-01-26
2020,Grayland Arnold,ArnoGr01,PHI,23,NA,6,1,0,4,3,0.75,15,5,3.8,1,119.8,9.5,12,3,3,1,0,0,1,11,4,0.267,2022-01-26
2020,Genard Avery,AverGe00,PHI,25,NA,11,0,0,1,1,1,2,2,2,0,79.2,2,2,0,8,0,5,1.5,7,12,0,0,2022-01-26
2020,Anthony Barr,BarrAn00,MIN,28,NA,2,2,0,3,3,1,20,6.7,6.7,0,94.4,-2.7,-8,28,9,1,0,0,1,6,2,0.25,2022-01-26
2020,Henry Black,BlacHe00,GB,23,NA,8,0,0,3,3,1,55,18.3,18.3,2,158.3,10.7,32,23,0,0,0,0,0,8,0,0,2022-01-26
2020,Amani Bledsoe,BledAm01,CIN,22,NA,14,4,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,1,0,0,1,17,3,0.15,2022-01-26
2020,Terrell Bonds,BondTe00,BAL,24,NA,4,1,0,13,9,0.6920000000000001,94,10.4,7.2,1,115.5,5.6,18,76,3,0,0,0,0,6,1,0.14300000000000002,2022-01-26
2020,Adrian Clayborn,ClayAd00,CLE,32,NA,15,2,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,7,4,3.5,15,12,0,0,2022-01-26
2020,Ryan Connelly,ConnRy00,MIN,25,NA,14,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,0,0,0,0,6,1,0.14300000000000002,2022-01-26
2020,Brandon Copeland,CopeBr00,NE,29,NA,6,4,0,3,3,1,9,3,3,1,118.7,1.7,5,4,8,1,0,0,1,12,0,0,2022-01-26
2020,Nate Ebner,EbneNa00,NYG,32,NA,16,0,0,2,2,1,41,20.5,20.5,0,118.7,10,20,21,0,0,0,0,0,8,1,0.111,2022-01-26
2020,Mike Edwards,EdwaMi01,TB,24,NA,16,0,2,12,6,0.5,51,8.5,4.3,0,21.9,14.3,16,35,2,0,0,0,0,11,1,0.083,2022-01-26
2020,Daniel Ekuale,EkuaDa00,JAX,26,dt,9,5,0,1,1,1,14,14,14,0,118.7,-3,-3,17,0,0,0,1,1,13,2,0.133,2022-01-26
2020,Jordan Elliott,ElliJo02,CLE,23,NA,16,1,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,3,0,0,3,15,0,0,2022-01-26
2020,Justin Ellis,ElliJu01,BAL,30,NA,13,3,0,1,1,1,1,1,1,0,79.2,-6,-6,7,0,0,0,0,0,17,2,0.105,2022-01-26
2020,Clayton Fejedelem,FejeCl00,MIA,27,NA,13,0,0,0,0,NA,44,NA,NA,1,NA,NA,44,0,3,1,0,0,1,10,0,0,2022-01-26
2020,Demetrius Flannigan-Fowles,FlanDe00,SF,24,NA,11,1,0,3,2,0.667,25,12.5,8.3,0,92.4,0,4,21,1,0,0,0,0,9,0,0,2022-01-26
2020,Leki Fotu,FotuLe00,ARI,22,NA,11,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,1,4,2,1,7,11,2,0.154,2022-01-26
2020,Shaquem Griffin,GrifSh01,SEA,25,NA,14,0,0,3,1,0.33299999999999996,16,16,5.3,0,52.1,5.3,6,10,27,0,2,1,3,9,1,0.1,2022-01-26
2020,Nate Hall,HallNa01,HOU,24,NA,10,0,0,2,2,1,14,7,7,0,95.8,5,10,4,3,0,0,2,3,11,0,0,2022-01-26
2020,Trysten Hill,HillTr00,DAL,22,dt,5,5,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,2,3,0,5,11,6,0.353,2022-01-26
2020,Robert Jackson,JackRo00,CLE,27,NA,10,1,0,10,6,0.6,129,21.5,12.9,0,104.2,18.9,104,25,0,0,0,0,0,6,1,0.14300000000000002,2022-01-26
2020,David Long,LongDa02,LA,22,NA,16,1,0,6,5,0.833,69,13.8,11.5,1,154.2,15.8,54,15,0,0,0,0,0,7,0,0,2022-01-26
2020,Damontre Moore,MoorDa01,SEA,28,NA,10,0,0,1,0,0,0,NA,0,0,39.6,-4,0,0,2,0,7,1,8,9,0,0,2022-01-26
2020,Calvin Munson,MunsCa00,MIA,26,NA,16,0,0,1,1,1,20,20,20,0,118.7,4,4,16,2,0,0,0,0,9,1,0.1,2022-01-26
