player,url,type,position,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct,pfr_game_id,season
Halapoulivaati Vaitai,/players/V/VaitHa00.htm,home,T,20,27,0,0,4,14,201909080phi,2019
Jordan Howard,/players/H/HowaJo00.htm,home,RB,17,23,0,0,0,0,201909080phi,2019
Mack Hollins,/players/H/HollMa00.htm,home,WR,10,14,0,0,7,24,201909080phi,2019
JJ Arcega-Whiteside,/players/A/ArceJJ00.htm,home,WR,5,7,0,0,5,17,201909080phi,2019
Andre Dillard,/players/D/DillAn00.htm,home,T,4,5,0,0,4,14,201909080phi,2019
Corey Clement,/players/C/ClemCo00.htm,home,RB,3,4,0,0,19,66,201909080phi,2019
Alex Ellis,/players/E/ElliAl01.htm,home,TE,2,3,0,0,22,76,201909080phi,2019
Rodney McLeod,/players/M/McLeRo00.htm,home,FS,0,0,64,100,8,28,201909080phi,2019
Malcolm Jenkins,/players/J/JenkMa99.htm,home,SS,0,0,64,100,7,24,201909080phi,2019
Nigel Bradham,/players/B/BradNi00.htm,home,LB,0,0,64,100,2,7,201909080phi,2019
Avonte Maddox,/players/M/MaddAv00.htm,home,CB,0,0,58,91,9,31,201909080phi,2019
Rasul Douglas,/players/D/DougRa00.htm,home,CB,0,0,55,86,18,62,201909080phi,2019
Derek Barnett,/players/B/BarnDe01.htm,home,DE,0,0,52,81,6,21,201909080phi,2019
Brandon Graham,/players/G/GrahBr99.htm,home,DE,0,0,46,72,6,21,201909080phi,2019
Ronald Darby,/players/D/DarbRo00.htm,home,CB,0,0,45,70,3,10,201909080phi,2019
Fletcher Cox,/players/C/CoxxFl00.htm,home,DT,0,0,42,66,1,3,201909080phi,2019
Andrew Sendejo,/players/S/SendAn00.htm,home,SS,0,0,36,56,19,66,201909080phi,2019
Malik Jackson,/players/J/JackMa02.htm,home,DT,0,0,32,50,5,17,201909080phi,2019
Sidney Jones,/players/J/JoneSi00.htm,home,CB,0,0,32,50,3,10,201909080phi,2019
Zach Brown,/players/B/BrowZa00.htm,home,LB,0,0,28,44,5,17,201909080phi,2019
Timmy Jernigan,/players/J/JernTi00.htm,home,DT,0,0,24,38,0,0,201909080phi,2019
Hassan Ridgeway,/players/R/RidgHa00.htm,home,DT,0,0,23,36,9,31,201909080phi,2019
Vinny Curry,/players/C/CurrVi00.htm,home,DE,0,0,22,34,5,17,201909080phi,2019
Josh Sweat,/players/S/SweaJo00.htm,home,DE,0,0,14,22,11,38,201909080phi,2019
Nathan Gerry,/players/G/GerrNa00.htm,home,LB,0,0,2,3,24,83,201909080phi,2019
Johnathan Cyprien,/players/C/CyprJo00.htm,home,SS,0,0,1,2,19,66,201909080phi,2019
L.J. Fort,/players/F/FortL.00.htm,home,LB,0,0,0,0,18,62,201909080phi,2019
Rudy Ford,/players/F/FordRu00.htm,home,SS,0,0,0,0,18,62,201909080phi,2019
Jake Elliott,/players/E/ElliJa03.htm,home,K,0,0,0,0,10,34,201909080phi,2019
T.J. Edwards,/players/E/EdwaTJ02.htm,home,LB,0,0,0,0,9,31,201909080phi,2019
Rick Lovato,/players/L/LovaRi00.htm,home,LS,0,0,0,0,7,24,201909080phi,2019
Cameron Johnston,/players/J/JohnCa02.htm,home,P,0,0,0,0,7,24,201909080phi,2019
Morgan Moses,/players/M/MoseMo00.htm,away,T,64,100,0,0,5,17,201909080phi,2019
Brandon Scherff,/players/S/ScheBr00.htm,away,G,64,100,0,0,5,17,201909080phi,2019
Ereck Flowers,/players/F/FlowEr00.htm,away,G,64,100,0,0,5,17,201909080phi,2019
Donald Penn,/players/P/PennDo20.htm,away,T,64,100,0,0,0,0,201909080phi,2019
Case Keenum,/players/K/KeenCa00.htm,away,QB,64,100,0,0,0,0,201909080phi,2019
Chase Roullier,/players/R/RoulCh00.htm,away,C,64,100,0,0,0,0,201909080phi,2019
Trey Quinn,/players/Q/QuinTr00.htm,away,WR,62,97,0,0,3,10,201909080phi,2019
Terry McLaurin,/players/M/McLaTe00.htm,away,WR,59,92,0,0,0,0,201909080phi,2019
Vernon Davis,/players/D/DaviVe00.htm,away,TE,52,81,0,0,0,0,201909080phi,2019
Paul Richardson,/players/R/RichPa01.htm,away,WR,51,80,0,0,0,0,201909080phi,2019
Chris Thompson,/players/T/ThomCh03.htm,away,RB,41,64,0,0,0,0,201909080phi,2019
Derrius Guice,/players/G/GuicDe00.htm,away,RB,23,36,0,0,0,0,201909080phi,2019
Jeremy Sprinkle,/players/S/SpriJe00.htm,away,TE,14,22,0,0,11,38,201909080phi,2019
Kelvin Harmon,/players/H/HarmKe00.htm,away,WR,13,20,0,0,13,45,201909080phi,2019
Steven Sims,/players/S/SimsSt00.htm,away,WR,5,8,0,0,6,21,201909080phi,2019
Montae Nicholson,/players/N/NichMo00.htm,away,FS,0,0,74,100,4,14,201909080phi,2019
Landon Collins,/players/C/CollLa00.htm,away,SS,0,0,74,100,0,0,201909080phi,2019
Josh Norman,/players/N/NormJo01.htm,away,CB,0,0,74,100,0,0,201909080phi,2019
Jonathan Bostic,/players/B/BostJo00.htm,away,LB,0,0,65,88,0,0,201909080phi,2019
Matthew Ioannidis,/players/I/IoanMa01.htm,away,DE,0,0,64,86,10,34,201909080phi,2019
Quinton Dunbar,/players/D/DunbQu00.htm,away,CB,0,0,63,85,0,0,201909080phi,2019
Daron Payne,/players/P/PaynDa00.htm,away,NT,0,0,58,78,5,17,201909080phi,2019
Ryan Kerrigan,/players/K/KerrRy00.htm,away,LB,0,0,58,78,0,0,201909080phi,2019
Jimmy Moreland,/players/M/MoreJi00.htm,away,CB,0,0,55,74,7,24,201909080phi,2019
Montez Sweat,/players/S/SweaMo00.htm,away,LB,0,0,51,69,5,17,201909080phi,2019
Cole Holcomb,/players/H/HolcCo00.htm,away,LB,0,0,50,68,15,52,201909080phi,2019
Tim Settle,/players/S/SettTi00.htm,away,NT,0,0,35,47,10,34,201909080phi,2019
Shaun Dion Hamilton,/players/D/DionSh00.htm,away,LB,0,0,31,42,7,24,201909080phi,2019
Ryan Anderson,/players/A/AndeRy00.htm,away,LB,0,0,19,26,22,76,201909080phi,2019
Cassanova McKinzy,/players/M/McKiCa01.htm,away,LB,0,0,18,24,7,24,201909080phi,2019
Dominique Rodgers-Cromartie,/players/R/RodgDo99.htm,away,CB,0,0,8,11,1,3,201909080phi,2019
Caleb Brantley,/players/B/BranCa00.htm,away,DE,0,0,8,11,0,0,201909080phi,2019
Jonathan Allen,/players/A/AlleJo01.htm,away,DE,0,0,7,9,0,0,201909080phi,2019
Greg Stroman,/players/S/StroGr00.htm,away,CB,0,0,2,3,18,62,201909080phi,2019
Deshazor Everett,/players/E/EverDe01.htm,away,SS,0,0,0,0,24,83,201909080phi,2019
Troy Apke,/players/A/ApkeTr00.htm,away,FS,0,0,0,0,23,79,201909080phi,2019
Josh Harvey-Clemons,/players/H/HarvJo01.htm,away,LB,0,0,0,0,19,66,201909080phi,2019
Wendell Smallwood,/players/S/SmalWe00.htm,away,RB,0,0,0,0,19,66,201909080phi,2019
Tanner Vallejo,/players/V/VallTa00.htm,away,LB,0,0,0,0,19,66,201909080phi,2019
J.P. Holtz,/players/H/HoltJ.01.htm,away,TE,0,0,0,0,14,48,201909080phi,2019
Nick Sundberg,/players/S/SundNi00.htm,away,LS,0,0,0,0,11,38,201909080phi,2019
Tress Way,/players/W/WayxTr00.htm,away,P,0,0,0,0,11,38,201909080phi,2019
Dustin Hopkins,/players/H/HopkDu00.htm,away,K,0,0,0,0,10,34,201909080phi,2019
Geron Christian,/players/C/ChriGe01.htm,away,T,0,0,0,0,5,17,201909080phi,2019
Tony Bergstrom,/players/B/BergTo00.htm,away,G,0,0,0,0,5,17,201909080phi,2019
Jarvis Landry,/players/L/LandJa00.htm,home,WR,71,100,0,0,4,12,201909080cle,2019
Joel Bitonio,/players/B/BitoJo00.htm,home,G,71,100,0,0,2,6,201909080cle,2019
Eric Kush,/players/K/KushEr00.htm,home,G,71,100,0,0,2,6,201909080cle,2019
Chris Hubbard,/players/H/HubbCh00.htm,home,T,71,100,0,0,2,6,201909080cle,2019
J.C. Tretter,/players/T/TretJC00.htm,home,C,71,100,0,0,2,6,201909080cle,2019
Baker Mayfield,/players/M/MayfBa00.htm,home,QB,71,100,0,0,0,0,201909080cle,2019
Odell Beckham Jr.,/players/B/BeckOd00.htm,home,WR,71,100,0,0,0,0,201909080cle,2019
David Njoku,/players/N/NjokDa00.htm,home,TE,65,92,0,0,0,0,201909080cle,2019
Nick Chubb,/players/C/ChubNi00.htm,home,RB,50,70,0,0,0,0,201909080cle,2019
Justin McCray,/players/M/McCrJu00.htm,home,G,45,63,0,0,1,3,201909080cle,2019
Damion Ratley,/players/R/RatlDa00.htm,home,WR,35,49,0,0,6,18,201909080cle,2019
Rashard Higgins,/players/H/HiggRa00.htm,home,WR,31,44,0,0,0,0,201909080cle,2019
Greg Robinson,/players/R/RobiGr01.htm,home,T,23,32,0,0,1,3,201909080cle,2019
Dontrell Hilliard,/players/H/HillDo00.htm,home,RB,12,17,0,0,13,39,201909080cle,2019
Demetrius Harris,/players/H/HarrDe03.htm,home,TE,11,15,0,0,14,42,201909080cle,2019
D'Ernest Johnson,/players/J/JohnDE04.htm,home,RB,9,13,0,0,10,30,201909080cle,2019
Kendall Lamm,/players/L/LammKe00.htm,home,T,3,4,0,0,1,3,201909080cle,2019
Joe Schobert,/players/S/SchoJo00.htm,home,LB,0,0,59,100,7,21,201909080cle,2019
Christian Kirksey,/players/K/KirkCh00.htm,home,LB,0,0,59,100,7,21,201909080cle,2019
Morgan Burnett,/players/B/BurnMo99.htm,home,SS,0,0,59,100,7,21,201909080cle,2019
Denzel Ward,/players/W/WardDe02.htm,home,CB,0,0,58,98,7,21,201909080cle,2019
Damarious Randall,/players/R/RandDa00.htm,home,FS,0,0,58,98,0,0,201909080cle,2019
Olivier Vernon,/players/V/VernOl00.htm,home,DE,0,0,54,92,6,18,201909080cle,2019
Myles Garrett,/players/G/GarrMy00.htm,home,DE,0,0,53,90,6,18,201909080cle,2019
Sheldon Richardson,/players/R/RichSh00.htm,home,DT,0,0,49,83,5,15,201909080cle,2019
Larry Ogunjobi,/players/O/OgunLa00.htm,home,DT,0,0,48,81,6,18,201909080cle,2019
Greedy Williams,/players/W/WillGr00.htm,home,CB,0,0,38,64,13,39,201909080cle,2019
Jermaine Whitehead,/players/W/WhitJe02.htm,home,FS,0,0,35,59,24,73,201909080cle,2019
Terrance Mitchell,/players/M/MitcTe00.htm,home,CB,0,0,18,31,1,3,201909080cle,2019
T.J. Carrie,/players/C/CarrTr00.htm,home,CB,0,0,13,22,4,12,201909080cle,2019
Eric Murray,/players/M/MurrEr00.htm,home,FS,0,0,11,19,14,42,201909080cle,2019
Devaroe Lawrence,/players/L/LawrDe02.htm,home,DT,0,0,11,19,2,6,201909080cle,2019
Daniel Ekuale,/players/E/EkuaDa00.htm,home,DT,0,0,9,15,2,6,201909080cle,2019
Chris Smith,/players/S/SmitCh03.htm,home,DE,0,0,9,15,1,3,201909080cle,2019
Chad Thomas,/players/T/ThomCh06.htm,home,DE,0,0,5,8,8,24,201909080cle,2019
Adarius Taylor,/players/G/GlanAd00.htm,home,LB,0,0,3,5,21,64,201909080cle,2019
Tavierre Thomas,/players/T/ThomTa01.htm,home,CB,0,0,0,0,31,94,201909080cle,2019
Pharaoh Brown,/players/B/BrowPh01.htm,home,TE,0,0,0,0,26,79,201909080cle,2019
KhaDarel Hodge,/players/H/HodgKh00.htm,home,WR,0,0,0,0,24,73,201909080cle,2019
Mack Wilson,/players/W/WilsMa03.htm,home,LB,0,0,0,0,24,73,201909080cle,2019
Malik Jefferson,/players/J/JeffMa00.htm,home,LB,0,0,0,0,20,61,201909080cle,2019
Sheldrick Redwine,/players/R/RedwSh00.htm,home,FS,0,0,0,0,19,58,201909080cle,2019
Jamie Gillan,/players/G/GillJa00.htm,home,P,0,0,0,0,8,24,201909080cle,2019
Charley Hughlett,/players/H/HughCh01.htm,home,LS,0,0,0,0,7,21,201909080cle,2019
Austin Seibert,/players/S/SeibAu00.htm,home,K,0,0,0,0,5,15,201909080cle,2019
Rodger Saffold,/players/S/SaffRo20.htm,away,G,59,100,0,0,7,21,201909080cle,2019
Jack Conklin,/players/C/ConkJa00.htm,away,T,59,100,0,0,7,21,201909080cle,2019
Jamil Douglas,/players/D/DougJa00.htm,away,G,59,100,0,0,7,21,201909080cle,2019
Dennis Kelly,/players/K/KellDe00.htm,away,T,59,100,0,0,7,21,201909080cle,2019
Ben Jones,/players/J/JoneBe01.htm,away,C,59,100,0,0,0,0,201909080cle,2019
Marcus Mariota,/players/M/MariMa01.htm,away,QB,57,97,0,0,0,0,201909080cle,2019
Corey Davis,/players/D/DaviCo03.htm,away,WR,43,73,0,0,0,0,201909080cle,2019
Jonnu Smith,/players/S/SmitJo01.htm,away,TE,37,63,0,0,0,0,201909080cle,2019
Derrick Henry,/players/H/HenrDe00.htm,away,RB,36,61,0,0,0,0,201909080cle,2019
MyCole Pruitt,/players/P/PruiMy00.htm,away,TE,34,58,0,0,4,12,201909080cle,2019
Tajae Sharpe,/players/S/SharTa00.htm,away,WR,29,49,0,0,0,0,201909080cle,2019
Delanie Walker,/players/W/WalkHu00.htm,away,TE,27,46,0,0,0,0,201909080cle,2019
A.J. Brown,/players/B/BrowAJ00.htm,away,WR,25,42,0,0,0,0,201909080cle,2019
Dion Lewis,/players/L/LewiDi00.htm,away,RB,24,41,0,0,0,0,201909080cle,2019
Adam Humphries,/players/H/HumpAd00.htm,away,WR,20,34,0,0,6,18,201909080cle,2019
Anthony Firkser,/players/F/FirkAn00.htm,away,TE,9,15,0,0,7,21,201909080cle,2019
Darius Jennings,/players/J/JennDa00.htm,away,WR,5,8,0,0,14,42,201909080cle,2019
David Fluellen,/players/F/FlueDa00.htm,away,RB,4,7,0,0,21,64,201909080cle,2019
Ryan Tannehill,/players/T/TannRy00.htm,away,QB,2,3,0,0,0,0,201909080cle,2019
Daren Bates,/players/B/BateDa00.htm,away,LB,1,2,4,6,26,79,201909080cle,2019
David Quessenberry,/players/Q/QuesDa00.htm,away,G,1,2,0,0,7,21,201909080cle,2019
Adoree' Jackson,/players/J/JackAd00.htm,away,CB,0,0,71,100,1,3,201909080cle,2019
Malcolm Butler,/players/B/ButlMa01.htm,away,CB,0,0,68,96,3,9,201909080cle,2019
Kenny Vaccaro,/players/V/VaccKe00.htm,away,SS,0,0,67,94,8,24,201909080cle,2019
Kevin Byard,/players/B/ByarKe01.htm,away,FS,0,0,67,94,7,21,201909080cle,2019
Logan Ryan,/players/R/RyanLo00.htm,away,CB,0,0,67,94,3,9,201909080cle,2019
Jayon Brown,/players/B/BrowJa06.htm,away,LB,0,0,64,90,6,18,201909080cle,2019
Harold Landry,/players/L/LandHa00.htm,away,LB,0,0,64,90,2,6,201909080cle,2019
Rashaan Evans,/players/E/EvanRa01.htm,away,LB,0,0,56,79,0,0,201909080cle,2019
Jurrell Casey,/players/C/CaseJu00.htm,away,DT,0,0,45,63,4,12,201909080cle,2019
Sharif Finch,/players/F/FincSh00.htm,away,LB,0,0,41,58,23,70,201909080cle,2019
Amani Hooker,/players/H/HookAm00.htm,away,FS,0,0,28,39,26,79,201909080cle,2019
DaQuan Jones,/players/J/JoneDa04.htm,away,NT,0,0,26,37,4,12,201909080cle,2019
Isaiah Mack,/players/M/MackIs00.htm,away,DT,0,0,26,37,2,6,201909080cle,2019
Cameron Wake,/players/W/WakeCa00.htm,away,DE,0,0,23,32,0,0,201909080cle,2019
Kamalei Correa,/players/C/CorrKa00.htm,away,LB,0,0,19,27,10,30,201909080cle,2019
Wesley Woodyard,/players/W/WoodWe20.htm,away,LB,0,0,13,18,24,73,201909080cle,2019
Brent Urban,/players/U/UrbaBr00.htm,away,DE,0,0,11,15,7,21,201909080cle,2019
Austin Johnson,/players/J/JohnAu01.htm,away,NT,0,0,10,14,11,33,201909080cle,2019
Dane Cruikshank,/players/C/CruiDa00.htm,away,SS,0,0,4,6,24,73,201909080cle,2019
LeShaun Sims,/players/S/SimsLe00.htm,away,CB,0,0,4,6,16,48,201909080cle,2019
Christopher Milton,/players/M/MiltCh00.htm,away,CB,0,0,3,4,19,58,201909080cle,2019
Cairo Santos,/players/S/SantCa01.htm,away,K,0,0,0,0,15,45,201909080cle,2019
Brett Kern,/players/K/KernBr20.htm,away,P,0,0,0,0,14,42,201909080cle,2019
Beau Brinkley,/players/B/BrinBe00.htm,away,LS,0,0,0,0,14,42,201909080cle,2019
Aaron Stinnie,/players/S/StinAa00.htm,away,G,0,0,0,0,7,21,201909080cle,2019
Daryl Williams,/players/W/WillDa06.htm,home,T,66,100,0,0,6,17,201909080car,2019
Greg Van Roten,/players/V/VanRGr00.htm,home,G,66,100,0,0,6,17,201909080car,2019
Matt Paradis,/players/P/ParaMa00.htm,home,C,66,100,0,0,6,17,201909080car,2019
Taylor Moton,/players/M/MotoTa00.htm,home,T,66,100,0,0,6,17,201909080car,2019
Trai Turner,/players/T/TurnTr01.htm,home,G,66,100,0,0,1,3,201909080car,2019
Cam Newton,/players/N/NewtCa00.htm,home,QB,66,100,0,0,0,0,201909080car,2019
Christian McCaffrey,/players/M/McCaCh01.htm,home,RB,66,100,0,0,0,0,201909080car,2019
Greg Olsen,/players/O/OlseGr00.htm,home,TE,62,94,0,0,0,0,201909080car,2019
D.J. Moore,/players/M/MoorD.00.htm,home,WR,62,94,0,0,0,0,201909080car,2019
Curtis Samuel,/players/S/SamuCu00.htm,home,WR,61,92,0,0,1,3,201909080car,2019
Jarius Wright,/players/W/WrigJa02.htm,home,WR,39,59,0,0,1,3,201909080car,2019
Chris Manhertz,/players/M/ManhCh00.htm,home,TE,18,27,0,0,18,52,201909080car,2019
Alex Armah,/players/A/ArmaAl00.htm,home,FB,12,18,0,0,20,57,201909080car,2019
Chris Hogan,/players/H/HogaCh00.htm,home,WR,5,8,0,0,12,34,201909080car,2019
Ian Thomas,/players/T/ThomIa00.htm,home,TE,4,6,0,0,2,6,201909080car,2019
Dennis Daley,/players/D/DaleDe00.htm,home,G,1,2,0,0,5,14,201909080car,2019
James Bradberry,/players/B/BradJa00.htm,home,CB,0,0,76,100,9,26,201909080car,2019
Luke Kuechly,/players/K/KuecLu00.htm,home,LB,0,0,76,100,9,26,201909080car,2019
Donte Jackson,/players/J/JackDo02.htm,home,CB,0,0,76,100,9,26,201909080car,2019
Eric Reid,/players/R/ReidEr00.htm,home,SS,0,0,76,100,7,20,201909080car,2019
Tre Boston,/players/B/BostTr00.htm,home,FS,0,0,76,100,0,0,201909080car,2019
Shaq Thompson,/players/T/ThomSh01.htm,home,LB,0,0,74,97,10,29,201909080car,2019
Mario Addison,/players/A/AddiMa00.htm,home,LB,0,0,48,63,0,0,201909080car,2019
Brian Burns,/players/B/BurnBr00.htm,home,LB,0,0,44,58,7,20,201909080car,2019
Gerald McCoy,/players/M/McCoGe99.htm,home,DT,0,0,40,53,9,26,201909080car,2019
Kawann Short,/players/S/ShorKa00.htm,home,DE,0,0,35,46,9,26,201909080car,2019
Javien Elliott,/players/E/ElliJa01.htm,home,CB,0,0,35,46,3,9,201909080car,2019
Dontari Poe,/players/P/PoexDo00.htm,home,NT,0,0,34,45,7,20,201909080car,2019
Kyle Love,/players/L/LoveKy00.htm,home,NT,0,0,29,38,0,0,201909080car,2019
Marquis Haynes,/players/H/HaynMa01.htm,home,LB,0,0,28,37,24,69,201909080car,2019
Efe Obada,/players/O/ObadEf00.htm,home,DE,0,0,28,37,6,17,201909080car,2019
Jermaine Carter Jr.,/players/C/CartJe00.htm,home,LB,0,0,26,34,20,57,201909080car,2019
Rashaan Gaulden,/players/G/GaulRa00.htm,home,SS,0,0,17,22,18,52,201909080car,2019
Ross Cockrell,/players/C/CockRo00.htm,home,CB,0,0,11,14,14,40,201909080car,2019
Christian Miller,/players/M/MillCh04.htm,home,LB,0,0,7,9,1,3,201909080car,2019
Colin Jones,/players/J/JoneCo01.htm,home,FS,0,0,0,0,29,83,201909080car,2019
Ray-Ray McCloud,/players/M/McClRa00.htm,home,WR,0,0,0,0,22,63,201909080car,2019
Andre Smith,/players/S/SmitAn04.htm,home,LB,0,0,0,0,20,57,201909080car,2019
Natrell Jamerson,/players/J/JameNa00.htm,home,CB,0,0,0,0,16,46,201909080car,2019
Michael Palardy,/players/P/PalaMi00.htm,home,P,0,0,0,0,11,32,201909080car,2019
Joey Slye,/players/S/SlyeJo00.htm,home,K,0,0,0,0,11,32,201909080car,2019
J.J. Jansen,/players/J/JansJ.00.htm,home,LS,0,0,0,0,11,32,201909080car,2019
Reggie Bonnafon,/players/B/BonnRe00.htm,home,RB,0,0,0,0,7,20,201909080car,2019
Tyler Larsen,/players/L/LarsTy00.htm,home,C,0,0,0,0,6,17,201909080car,2019
Jordan Scarlett,/players/S/ScarJo00.htm,home,RB,0,0,0,0,5,14,201909080car,2019
Austin Blythe,/players/B/BlytAu00.htm,away,G,76,100,0,0,7,20,201909080car,2019
Rob Havenstein,/players/H/HaveRo00.htm,away,T,76,100,0,0,7,20,201909080car,2019
Joseph Noteboom,/players/N/NoteJo00.htm,away,G,76,100,0,0,7,20,201909080car,2019
Andrew Whitworth,/players/W/WhitAn20.htm,away,T,76,100,0,0,7,20,201909080car,2019
Brian Allen,/players/A/AlleBr02.htm,away,C,76,100,0,0,0,0,201909080car,2019
Jared Goff,/players/G/GoffJa00.htm,away,QB,76,100,0,0,0,0,201909080car,2019
Robert Woods,/players/W/WoodRo02.htm,away,WR,72,95,0,0,1,3,201909080car,2019
Brandin Cooks,/players/C/CookBr00.htm,away,WR,70,92,0,0,1,3,201909080car,2019
Cooper Kupp,/players/K/KuppCo00.htm,away,WR,68,89,0,0,0,0,201909080car,2019
Todd Gurley,/players/G/GurlTo01.htm,away,RB,53,70,0,0,0,0,201909080car,2019
Tyler Higbee,/players/H/HigbTy00.htm,away,TE,39,51,0,0,8,23,201909080car,2019
Gerald Everett,/players/E/EverGe00.htm,away,TE,30,39,0,0,0,0,201909080car,2019
Josh Reynolds,/players/R/ReynJo00.htm,away,WR,25,33,0,0,0,0,201909080car,2019
Malcolm Brown,/players/B/BrowMa03.htm,away,RB,21,28,0,0,9,26,201909080car,2019
Darrell Henderson,/players/H/HendDa00.htm,away,RB,2,3,0,0,0,0,201909080car,2019
Cory Littleton,/players/L/LittCo01.htm,away,LB,0,0,66,100,8,23,201909080car,2019
John Johnson,/players/J/JohnJo10.htm,away,SS,0,0,66,100,4,11,201909080car,2019
Aqib Talib,/players/T/TaliAq99.htm,away,CB,0,0,65,98,0,0,201909080car,2019
Marcus Peters,/players/P/PeteMa00.htm,away,CB,0,0,65,98,0,0,201909080car,2019
Aaron Donald,/players/D/DonaAa00.htm,away,DT,0,0,55,83,6,17,201909080car,2019
Dante Fowler,/players/F/FowlDa00.htm,away,LB,0,0,54,82,6,17,201909080car,2019
Michael Brockers,/players/B/BrocMi00.htm,away,DE,0,0,48,73,5,14,201909080car,2019
Clay Matthews,/players/M/MattCl99.htm,away,LB,0,0,45,68,0,0,201909080car,2019
Marqui Christian,/players/C/ChriMa00.htm,away,FS,0,0,41,62,18,52,201909080car,2019
Nickell Robey-Coleman,/players/R/RobeNi00.htm,away,CB,0,0,41,62,7,20,201909080car,2019
Sebastian Joseph,/players/J/JoseSe00.htm,away,NT,0,0,36,55,6,17,201909080car,2019
Samson Ebukam,/players/E/EbukSa00.htm,away,LB,0,0,33,50,19,54,201909080car,2019
Taylor Rapp,/players/R/RappTa00.htm,away,SS,0,0,31,47,16,46,201909080car,2019
Bryce Hager,/players/H/HageBr00.htm,away,LB,0,0,25,38,19,54,201909080car,2019
Eric Weddle,/players/W/WeddEr99.htm,away,FS,0,0,25,38,0,0,201909080car,2019
Morgan Fox,/players/F/FoxxMo00.htm,away,DE,0,0,15,23,8,23,201909080car,2019
Tanzel Smart,/players/S/SmarTa00.htm,away,DT,0,0,14,21,0,0,201909080car,2019
Travin Howard,/players/H/HowaTr00.htm,away,LB,0,0,1,2,22,63,201909080car,2019
Nick Scott,/players/S/ScotNi01.htm,away,FS,0,0,0,0,28,80,201909080car,2019
Troy Hill,/players/H/HillTr01.htm,away,CB,0,0,0,0,27,77,201909080car,2019
Darious Williams,/players/W/WillDa09.htm,away,CB,0,0,0,0,22,63,201909080car,2019
Natrez Patrick,/players/P/PatrNa00.htm,away,LB,0,0,0,0,19,54,201909080car,2019
Troy Reeder,/players/R/ReedTr01.htm,away,LB,0,0,0,0,18,52,201909080car,2019
Mike Thomas,/players/T/ThomMi04.htm,away,WR,0,0,0,0,17,49,201909080car,2019
Greg Zuerlein,/players/Z/ZuerGr00.htm,away,K,0,0,0,0,14,40,201909080car,2019
Jake McQuaide,/players/M/McQuJa00.htm,away,LS,0,0,0,0,12,34,201909080car,2019
Johnny Hekker,/players/H/HekkJo00.htm,away,P,0,0,0,0,12,34,201909080car,2019
Jojo Natson,/players/N/NatsJo00.htm,away,WR,0,0,0,0,10,29,201909080car,2019
David Edwards,/players/E/EdwaDa01.htm,away,T,0,0,0,0,7,20,201909080car,2019
Jamil Demby,/players/D/DembJa00.htm,away,G,0,0,0,0,7,20,201909080car,2019
Will Richardson,/players/R/RichWi01.htm,home,T,58,100,0,0,4,13,201909080jax,2019
Andrew Norwell,/players/N/NorwAn01.htm,home,G,58,100,0,0,4,13,201909080jax,2019
Jawaan Taylor,/players/T/TaylJa02.htm,home,T,58,100,0,0,4,13,201909080jax,2019
A.J. Cann,/players/C/CannA.00.htm,home,G,58,100,0,0,4,13,201909080jax,2019
Brandon Linder,/players/L/LindBr00.htm,home,C,58,100,0,0,0,0,201909080jax,2019
Leonard Fournette,/players/F/FourLe00.htm,home,RB,50,86,0,0,0,0,201909080jax,2019
Dede Westbrook,/players/W/WestDe00.htm,home,WR,48,83,0,0,8,27,201909080jax,2019
Gardner Minshew II,/players/M/MinsGa00.htm,home,QB,47,81,0,0,0,0,201909080jax,2019
Chris Conley,/players/C/ConlCh00.htm,home,WR,44,76,0,0,0,0,201909080jax,2019
DJ Chark,/players/C/CharDJ00.htm,home,WR,41,71,0,0,2,7,201909080jax,2019
James O'Shaughnessy,/players/O/O'ShJa00.htm,home,TE,38,66,0,0,4,13,201909080jax,2019
Geoff Swaim,/players/S/SwaiGe00.htm,home,TE,29,50,0,0,0,0,201909080jax,2019
Marqise Lee,/players/L/LeexMa00.htm,home,WR,12,21,0,0,0,0,201909080jax,2019
Keelan Cole,/players/C/ColeKe00.htm,home,WR,12,21,0,0,0,0,201909080jax,2019
Nick Foles,/players/F/FoleNi00.htm,home,QB,11,19,0,0,0,0,201909080jax,2019
Seth Devalve,/players/D/DevaSe00.htm,home,TE,8,14,0,0,12,40,201909080jax,2019
Ryquell Armstead,/players/A/ArmsRy00.htm,home,RB,8,14,0,0,10,33,201909080jax,2019
Jarrod Wilson,/players/W/WilsJa00.htm,home,FS,0,0,68,100,5,17,201909080jax,2019
A.J. Bouye,/players/B/BouyA.00.htm,home,CB,0,0,68,100,0,0,201909080jax,2019
Jalen Ramsey,/players/R/RamsJa00.htm,home,CB,0,0,66,97,0,0,201909080jax,2019
Ronnie Harrison,/players/H/HarrRo02.htm,home,SS,0,0,62,91,3,10,201909080jax,2019
D.J. Hayden,/players/H/HaydDJ00.htm,home,CB,0,0,58,85,0,0,201909080jax,2019
Calais Campbell,/players/C/CampCa99.htm,home,DE,0,0,55,81,12,40,201909080jax,2019
Josh Allen,/players/A/AlleJo03.htm,home,DE,0,0,51,75,8,27,201909080jax,2019
Yannick Ngakoue,/players/N/NgakYa00.htm,home,DE,0,0,49,72,0,0,201909080jax,2019
Najee Goode,/players/G/GoodNa00.htm,home,LB,0,0,48,71,18,60,201909080jax,2019
